Volume (m3)	Temperature (C)
0.000671	430.362105
0.000026	313.876469
0.000862	412.050709
0.000335	470.483107
0.000920	396.700157
0.000246	488.543035
0.000078	468.793539
0.000283	478.074553
0.000303	333.035301
0.000622	336.047428
0.000582	345.787739
0.000692	437.451537
0.000144	445.360026
0.000348	467.395565
0.000623	356.395988
0.000859	444.385731
0.000472	359.197705
0.000691	472.755359
0.000094	484.822530
0.000058	431.468532
0.000825	353.207848
0.000091	483.073539
0.000206	390.622803
0.000793	375.727706
0.000682	469.568207
0.000470	475.600674
0.000898	351.978646
0.000409	365.407817
0.000659	491.609984
0.000958	444.562147
0.000302	341.809750
0.000725	431.756703
0.000752	319.224677
0.000186	480.568204
0.000568	416.458135
0.000061	402.162715
0.000683	325.073298
0.000669	374.366543
0.000134	347.306321
0.000893	487.059090
0.000170	437.949976
0.000544	355.517291
0.000035	483.169234
0.000815	395.450660
0.000595	401.352738
0.000406	486.174322
0.000644	398.667161
0.000366	351.535630
0.001000	357.871417
0.000706	444.779428
0.000197	318.487153
0.000830	410.385583
0.000302	493.623436
0.000523	351.787310
0.000625	359.881193
0.000005	358.715752
0.000775	321.108439
0.000212	390.938941
0.000204	459.468493
0.000795	427.308856
0.000270	486.843915
0.000831	326.217551
0.000997	318.155417
0.000395	417.160835
0.000900	429.943074
0.000531	472.252363
0.000082	333.827310
0.000419	366.275255
0.000019	440.872861
0.000902	340.221125
0.000375	377.945322
0.000012	399.746866
0.000501	387.473606
0.000443	335.442464
0.000852	477.449102
0.000501	465.509921
0.000112	396.352796
0.000791	406.482707
0.000935	461.597796
0.000856	453.009028
0.000155	353.016852
0.000081	383.988336
0.000628	426.440241
0.000097	397.803203
0.000033	472.104645
0.000324	303.810923
0.000645	361.542818
0.000584	312.275829
0.000672	490.347145
0.000793	380.380035
0.000380	326.926475
0.000079	332.922839
0.000434	327.780632
0.000785	431.343527
0.000305	314.499115
0.000734	379.480060
0.000100	467.438237
0.000173	301.626565
0.000925	340.326390
0.000788	463.107285
0.000779	405.356828
0.000877	408.504788
0.000910	480.427259
0.000930	483.758523
0.000404	325.266303
0.000289	326.682153
0.000769	458.870158
0.000944	434.613912
0.000279	481.053969
0.000371	441.800362
0.000273	307.885556
0.000474	401.885106
0.000961	483.101560
0.000102	323.669258
0.000541	479.430432
0.000308	429.188965
0.000152	327.758687
0.000423	310.407581
0.000324	408.194754
0.000556	418.704715
0.000184	384.551398
0.000215	449.733473
0.000565	382.085179
0.000909	420.268132
0.000700	449.057963
0.000885	473.952630
0.000743	474.492637
0.000445	352.966150
0.000119	374.378645
0.000939	494.649319
0.000596	438.705138
0.000331	413.098948
0.000293	355.394948
0.000504	379.970749
0.000845	393.423589
0.000946	391.532816
0.000848	301.331009
0.000544	421.427197
0.000521	326.678854
0.000526	305.187708
0.000625	468.078868
0.000279	388.531267
0.000522	469.211324
0.000330	489.603767
0.000275	498.121221
0.000373	444.366084
0.000986	393.301363
0.000753	447.127511
0.000446	489.969006
0.000846	308.325157
0.000501	306.269994
0.000552	371.675573
0.000743	362.548775
0.000272	324.537141
0.000386	462.012845
0.000754	317.206775
0.000493	407.547533
0.000665	311.582230
0.000902	335.512588
0.000334	423.687390
0.000296	484.364564
0.000618	367.373138
0.000182	385.830731
0.000212	357.485586
0.000806	358.873802
0.000109	414.452794
0.000677	447.628275
0.000195	338.373247
0.000372	325.517348
0.000540	436.528047
0.000251	447.840972
0.000719	405.421932
0.000321	314.345141
0.000038	331.686897
0.000812	470.373708
0.000045	433.682596
0.000298	372.399969
0.000304	362.065333
0.000536	481.582482
0.000120	327.643245
0.000795	439.078801
0.000503	488.427133
0.000228	367.303534
0.000831	462.230905
0.000113	348.714445
0.000999	336.310254
0.000758	498.477199
0.000518	498.635326
0.000477	443.138190
0.000273	463.568572
0.000963	366.635753
0.000319	326.470000
0.000453	376.955056
0.000533	451.150017
0.000783	448.492215
0.000412	350.988456
0.000910	446.767765
0.000121	300.493073
0.000872	459.184691
0.000651	435.618314
0.000431	329.793900
0.000137	386.860900
0.000018	341.837254
0.000366	337.523917
0.000017	492.258562
0.000471	457.166553
0.000132	360.207860
0.000845	400.517415
0.000957	374.731222
0.000196	406.301924
0.000738	453.366604
0.000056	472.726811
0.000514	476.303363
0.000119	492.436527
0.000643	303.156973
0.000163	437.461174
0.000062	414.135303
0.000559	400.956354
0.000144	370.561097
0.000368	447.117513
0.000201	352.778873
0.000000	413.679926
0.000810	480.923091
0.000903	373.613872
0.000441	333.536300
0.000366	485.823279
0.000365	340.881503
0.000288	302.984467
0.000835	447.903842
0.000976	354.950117
0.000214	314.190618
0.000666	436.958301
0.000441	349.810483
0.000413	399.746020
0.000847	353.842168
0.000502	336.487357
0.000229	398.113587
0.000712	423.455781
0.000432	420.101581
0.000416	364.505700
0.000931	381.364447
0.000147	427.170462
0.000020	421.657450
0.000424	445.148367
0.000947	428.117254
0.000731	342.599232
0.000312	432.149175
0.000155	412.359779
0.000989	476.600740
0.000853	483.734801
0.000674	475.117527
0.000270	361.643419
0.000903	384.461005
0.000266	387.625702
0.000854	316.644662
0.000419	390.817914
0.000086	483.000941
0.000935	334.987714
0.000824	372.728118
0.000932	387.681116
0.000637	433.074901
0.000987	338.918857
0.000629	326.880465
0.000429	487.827144
0.000277	448.729311
0.000829	395.725710
0.000929	397.539631
0.000955	488.847457
0.000167	455.965912
0.000180	356.588465
0.000948	312.891480
0.000632	389.062325
0.000546	349.276100
0.000647	302.765984
0.000990	354.146061
0.000813	367.316600
0.000913	444.424448
0.000559	341.846212
0.000313	411.914719
0.000444	473.356960
0.000266	439.801426
0.000143	319.056520
0.000767	320.110679
0.000609	467.343272
0.000218	430.954237
0.000469	440.348373
0.000795	459.116530
0.000586	447.671976
0.000914	365.489370
0.000752	474.049193
0.000809	386.460861
0.000727	420.469915
0.000845	386.337520
0.000616	356.517111
0.000614	317.809820
0.000010	433.578404
0.000563	491.480156
0.000854	377.930687
0.000452	407.683724
0.000338	355.843966
0.000085	496.134973
0.000895	421.892872
0.000445	405.594043
0.000894	306.255967
0.000527	308.674934
0.000453	379.996798
0.000014	442.056921
0.000268	422.711308
0.000799	401.986508
0.000205	302.696126
0.000643	478.534546
0.000694	421.165001
0.000097	490.821025
0.000739	478.452203
0.000976	351.632667
0.000757	495.713957
0.000207	302.045382
0.000175	486.209408
0.000911	426.529871
0.000270	391.477066
0.000189	494.031743
0.000435	365.935157
0.000912	428.786600
0.000190	469.598305
0.000709	432.833902
0.000764	491.488720
0.000272	445.954968
0.000295	381.864280
0.000961	378.015750
0.000213	348.559997
0.000381	384.514735
0.000668	396.939270
0.000374	409.943514
0.000683	482.163426
0.000975	353.793474
0.000669	341.220696
0.000697	493.888050
0.000248	306.647098
0.000873	364.538159
0.000777	421.472867
0.000140	362.698726
0.000253	392.984132
0.000557	310.827355
0.000510	370.566189
0.000976	408.713217
0.000780	306.142365
0.000243	347.112218
0.000089	317.010156
0.000803	427.641184
0.000703	375.076862
0.000926	443.746709
0.000402	476.449744
0.000255	485.430701
0.000740	317.753144
0.000406	396.384568
0.000539	387.206576
0.000159	469.980821
0.000970	397.472000
0.000566	317.376106
0.000130	471.069967
0.000531	476.037075
0.000237	345.579382
0.000860	330.231695
0.000920	414.786074
0.000585	448.797377
0.000341	468.458061
0.000994	481.726075
0.000681	390.756893
0.000179	387.466724
0.000236	306.607624
0.000736	443.964024
0.000555	355.606243
0.000040	331.765518
0.000557	497.189567
0.000975	382.101819
0.000709	495.046853
0.000966	461.123326
0.000900	489.723884
0.000580	392.668327
0.000713	407.216215
0.000844	301.464631
0.000688	346.859955
0.000162	326.353642
0.000140	300.030139
0.000346	489.509819
0.000813	326.062653
0.000005	380.085827
0.000238	411.247787
0.000032	401.713913
0.000677	420.200059
0.000852	480.655234
0.000769	442.875602
0.000576	314.633361
0.000269	391.859344
0.000916	394.291733
0.000837	448.825326
0.000930	323.744596
0.000886	456.663621
0.000765	377.995079
0.000608	317.241489
0.000748	450.317336
0.000298	476.300857
0.000721	306.170626
0.000901	382.553096
0.000044	351.696703
0.000342	417.911060
0.000238	462.123050
0.000071	430.049989
0.000448	444.535566
0.000071	323.834254
0.000904	435.451230
0.000451	349.428760
0.000528	390.068829
0.000971	486.657948
0.000799	348.357129
0.000524	466.103952
0.000320	389.656747
0.000838	449.010548
0.000061	371.767372
0.000205	455.052686
0.000284	482.710816
0.000733	494.088408
0.000570	309.839900
0.000624	447.202173
0.000257	304.168103
0.000170	495.816221
0.000239	461.993882
0.000091	456.362238
0.000855	494.290385
0.000879	413.540423
0.000691	427.380684
0.000236	470.268535
0.000616	396.360867
0.000311	420.350515
0.000452	345.617777
0.000163	445.278729
0.000227	321.180384
0.000043	464.889465
0.000298	367.796039
0.000473	338.026484
0.000344	402.211813
0.000829	395.870403
0.000143	343.608706
0.000087	398.855690
0.000906	398.331377
0.000904	380.708971
0.000235	358.204832
0.000508	495.089245
0.000551	452.375526
0.000638	313.003038
0.000573	417.332359
0.000531	394.998553
0.000919	385.431755
0.000016	447.832075
0.000207	462.437348
0.000583	496.708959
0.000741	403.027290
0.000526	493.386012
0.000958	369.245859
0.000986	461.894906
0.000798	469.341590
0.000727	407.250569
0.000156	369.991372
0.000849	477.914256
0.000052	476.185225
0.000644	311.192267
0.000442	334.274659
0.000013	436.521526
0.000148	453.714602
0.000618	390.428791
0.000934	342.574669
0.000639	419.853751
0.000920	424.739720
0.000741	451.835905
0.000379	413.879051
0.000361	335.153487
0.000927	393.909499
0.000408	450.935872
0.000016	465.025607
0.000088	392.407293
0.000706	368.578701
0.000899	334.645348
0.000830	463.162563
0.000485	452.030104
0.000275	322.382224
0.000465	442.626558
0.000703	372.527494
0.000763	454.044927
0.000992	330.338284
0.000720	493.228265
0.000457	364.967259
0.000514	396.524048
0.000355	358.195314
0.000485	333.301008
0.000711	332.686390
0.000818	408.493724
0.000737	474.654882
0.000948	338.376568
0.000351	453.677873
0.000668	473.779305
0.000888	455.076463
0.000689	465.050213
0.000763	432.170402
0.000552	453.931750
0.000068	426.380513
0.000575	491.007050
0.000199	372.516376
0.000518	428.507121
0.000951	458.261695
0.000118	347.631786
0.000969	438.175077
0.000861	388.569495
0.000056	331.677516
0.000810	405.336433
0.000274	466.583555
0.000018	312.141143
0.000354	392.882518
0.000633	390.566367
0.000362	423.091927
0.000513	459.606778
0.000999	364.632670
0.000719	405.884963
0.000875	384.415620
0.000427	473.878922
0.000465	377.928850
0.000134	401.064068
0.000092	457.183036
0.000482	319.154931
0.000930	415.448659
0.000447	430.134660
0.000311	494.889643
0.000244	342.877938
0.000940	317.723968
0.000343	426.222302
0.000869	328.752378
0.000930	428.885277
0.000337	309.248312
0.000271	381.795003
0.000526	457.816903
0.000599	388.748451
0.000565	370.053809
0.000124	392.105135
0.000567	402.666535
0.000473	347.907578
0.000270	492.476538
0.000984	470.627125
0.000213	433.383287
0.000250	456.186172
0.000951	346.486443
0.000743	336.155268
0.000512	300.144232
0.000455	363.892462
0.000309	309.927280
0.000713	420.889231
0.000908	428.739187
0.000445	377.534533
0.000774	460.619641
0.000568	414.002498
0.000106	424.771793
0.000405	346.155286
0.000336	417.035427
0.000259	461.483553
0.000466	435.973231
0.000576	359.847599
0.000854	429.215834
0.000029	351.585988
0.000734	443.011149
0.000231	411.703890
0.000781	333.282839
0.000678	343.784267
0.000163	344.108064
0.000250	461.814492
0.000975	498.174145
0.000772	380.532621
0.000848	309.356015
0.000370	419.978514
0.000677	323.737311
0.000432	497.393456
0.000654	400.003826
0.000679	326.953396
0.000947	411.504208
0.000506	340.502702
0.000443	384.446810
0.000096	494.826457
0.000448	360.650911
0.000817	323.434349
0.000413	324.512386
0.000600	362.430327
0.000087	443.672395
0.000117	364.307071
0.000991	350.953578
0.000654	345.512041
0.000636	324.724256
0.000867	475.948960
0.000276	310.910814
0.000666	361.370138
0.000075	483.046887
0.000055	398.646534
0.000867	394.129500
0.000888	454.817623
0.000981	439.377310
0.000898	458.676802
0.000128	310.801671
0.000155	413.401854
0.000813	466.606233
0.000520	437.686727
0.000792	362.101573
0.000608	430.917780
0.000767	420.751618
0.000941	311.411115
0.000664	381.959579
0.000736	332.037011
0.000251	361.744591
0.000097	467.784393
0.000775	478.398757
0.000707	305.485430
0.000702	451.731766
0.000227	340.989413
0.000918	492.292031
0.000468	385.594152
0.000565	423.793249
0.000637	381.094942
0.000687	492.746059
0.000072	468.558786
0.000980	469.663479
0.000062	314.241364
0.000282	454.858117
0.000460	414.055883
0.000818	330.436192
0.000176	438.709515
0.000026	374.278827
0.000943	316.860070
0.000388	361.070195
0.000132	492.206613
0.000825	347.259467
0.000858	405.012630
0.000769	455.653138
0.000889	337.984199
0.000698	398.605403
0.000651	413.305237
0.000437	366.792867
0.000497	482.809074
0.000473	449.675822
0.000583	342.236086
0.000721	473.094131
0.000524	406.282072
0.000302	395.166138
0.000403	378.756162
0.000339	318.074571
0.000268	442.586989
0.000439	490.194200
0.000103	487.099824
0.000145	493.375665
0.000861	322.571785
0.000565	377.931211
0.000101	491.816442
0.000631	309.941502
0.000482	411.908240
0.000855	424.970822
0.000921	470.226910
0.000326	308.893857
0.000953	357.809487
0.000733	348.968429
0.000090	468.216176
0.000363	460.412769
0.000425	313.566759
0.000986	401.537052
0.000780	360.496288
0.000555	324.935009
0.000633	332.689590
0.000091	314.158148
0.000671	349.674833
0.000031	383.799588
0.000558	454.639617
0.000991	404.602132
0.000265	330.858342
0.000329	383.350866
0.000998	472.518413
0.000662	356.787121
0.000219	406.906481
0.000568	472.786613
0.000352	467.459432
0.000044	330.995510
0.000903	319.898438
0.000249	343.859779
0.000034	386.739784
0.000137	412.832529
0.000250	430.797201
0.000380	396.705005
0.000938	395.239662
0.000035	381.936871
0.000378	332.152250
0.000178	351.741267
0.000035	449.145429
0.000876	378.510805
0.000971	423.743378
0.000581	344.289722
0.000369	307.863610
0.000913	357.717269
0.000638	317.918878
0.000470	353.893173
0.000890	326.964866
0.000179	494.231554
0.000800	334.740880
0.000912	480.213796
0.000791	383.558179
0.000813	437.326012
0.000610	497.631653
0.000900	475.725830
0.000027	354.080873
0.000232	336.652796
0.000944	316.511613
0.000640	474.751681
0.000509	443.446305
0.000622	353.485354
0.000497	434.637466
0.000611	439.286433
0.000111	418.596039
0.000236	331.706467
0.000017	380.392202
0.000827	461.163640
0.000493	435.450970
0.000513	445.867248
0.000226	357.555516
0.000182	418.955137
0.000922	466.506053
0.000945	499.747110
0.000556	338.577576
0.000625	352.115151
0.000626	376.525150
0.000292	377.518294
0.000901	399.550045
0.000020	316.031765
0.000168	321.563832
0.000543	437.334533
0.000105	347.277752
0.000039	342.029780
0.000323	423.921477
0.000921	363.689592
0.000705	343.904655
0.000639	362.418675
0.000086	460.008576
0.000230	376.657544
0.000321	428.587832
0.000409	474.256282
